,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,country
56625,1,266,37,0,PRT
56626,1,266,37,0,PRT
56627,1,198,37,1,PRT
56628,1,198,37,1,PRT
56629,1,198,37,1,PRT
56630,1,198,37,1,PRT
56631,1,198,37,1,PRT
56632,1,243,37,1,DEU
56633,1,198,37,1,PRT
56634,1,198,37,1,PRT
56635,1,198,37,1,PRT
56636,1,198,37,1,PRT
56637,1,198,37,1,PRT
56638,1,198,37,1,PRT
56639,1,198,37,1,PRT
56640,1,198,37,1,PRT
56641,1,198,37,1,PRT
56642,1,198,37,1,PRT
56643,1,198,37,1,PRT
56644,1,17,37,1,NLD
56645,1,198,37,1,PRT
56646,1,198,37,1,PRT
56647,1,198,37,1,PRT
56648,1,198,37,1,PRT
56649,1,198,37,1,PRT
56650,1,198,37,1,PRT
56651,1,198,37,1,PRT
56652,1,178,37,0,PRT
56653,1,178,37,0,PRT
56654,1,198,37,1,PRT
56655,1,198,37,1,PRT
56656,1,198,37,1,PRT
56657,1,131,37,1,ARE
56658,1,198,37,1,PRT
56659,1,198,37,1,PRT
56660,1,198,37,1,PRT
56661,1,198,37,1,PRT
56662,1,198,37,1,PRT
56663,1,198,37,1,PRT
56664,1,198,37,1,PRT
56665,1,198,37,1,PRT
56666,1,198,37,1,PRT
56667,1,198,37,1,PRT
56668,1,198,37,1,PRT
56669,1,198,37,1,PRT
56670,1,243,37,1,DEU
56671,1,198,37,1,PRT
56672,1,198,37,1,PRT
56673,1,68,37,1,CHE
56674,1,198,37,1,PRT
56675,1,198,37,1,PRT
56676,1,198,37,1,PRT
56677,1,198,37,1,PRT
56678,1,23,37,2,CHL
56679,1,6,37,2,GBR
56680,1,92,37,2,CZE
56681,1,24,37,2,FRA
56682,1,38,37,2,FRA
56683,1,132,37,2,BEL
56684,1,97,37,2,DEU
56685,1,82,37,0,ITA
56686,1,78,37,1,GBR
56687,1,56,37,2,BEL
56688,1,173,37,2,TUR
56689,1,36,37,2,CHN
56690,1,203,37,2,CRI
56691,1,37,37,2,NLD
56692,1,38,37,2,FRA
56693,1,242,37,2,NOR
56694,1,242,37,2,NOR
56695,1,32,37,2,RUS
56696,1,242,37,2,NOR
56697,1,71,37,2,COL
56698,1,60,37,2,FRA
56699,1,93,37,2,FRA
56700,1,186,37,4,PRT
56701,1,3,38,1,ESP
56702,1,13,38,1,BRA
56703,1,175,38,1,IRL
56704,1,20,38,1,PRT
56705,1,31,38,1,PRT
56706,1,52,38,2,PRT
56707,1,19,38,2,PRT
56708,1,10,38,2,AGO
56709,1,69,38,2,FRA
56710,1,196,38,2,POL
56711,1,79,38,2,FRA
56712,1,208,38,2,CN
56713,1,31,38,2,PRT
56714,1,62,38,2,ITA
56715,1,32,38,2,IRL
56716,1,56,38,2,USA
56717,1,208,38,2,CN
56718,1,44,38,2,TUR
56719,1,7,38,2,PRT
56720,1,111,38,2,DEU
56721,1,53,38,2,GBR
56722,1,46,38,2,COL
56723,1,38,38,2,TUR
56724,1,70,38,2,MAR
56725,1,3,38,2,PRT
56726,1,25,38,1,FRA
56727,1,0,38,1,PRT
56728,1,5,38,1,PRT
56729,1,0,38,1,NLD
56730,1,66,38,1,PRT
56731,1,25,38,1,FRA
56732,1,5,38,1,PRT
56733,1,15,38,1,PRT
56734,1,88,38,1,PRT
56735,1,55,38,1,GBR
56736,1,67,38,1,BRA
56737,1,15,38,1,PRT
56738,1,25,38,1,FRA
56739,1,61,38,1,USA
56740,1,13,38,1,PRT
56741,1,3,38,1,PRT
56742,1,5,38,1,PRT
56743,1,5,38,1,TUR
56744,1,99,38,1,DEU
56745,1,163,38,1,DEU
56746,1,126,38,1,PRT
56747,1,80,38,1,FRA
56748,1,163,38,1,DEU
56749,1,199,38,1,PRT
56750,1,230,38,1,GBR
56751,1,3,38,1,PRT
56752,1,230,38,1,GBR
56753,1,144,38,1,GBR
56754,1,32,38,1,SAU
56755,0,277,38,1,BEL
56756,1,33,38,1,SAU
56757,1,255,38,1,DEU
56758,1,147,38,1,FIN
56759,1,234,38,2,DEU
56760,1,208,38,5,BRA
56761,1,147,38,0,PRT
56762,1,4,38,0,PRT
56763,1,160,38,0,PRT
56764,0,0,38,0,PRT
56765,1,238,38,0,FRA
56766,1,96,38,0,PRT
56767,1,6,38,0,FRA
56768,1,6,38,0,PRT
56769,1,235,38,0,ROU
56770,0,262,38,0,DEU
56771,1,40,38,0,PRT
56772,1,40,38,0,PRT
56773,1,103,38,0,LUX
56774,1,32,38,2,PRT
56775,1,32,38,2,PRT
56776,1,48,38,0,PRT
56777,1,48,38,0,PRT
56778,1,48,38,0,PRT
56779,1,48,38,0,PRT
56780,1,41,38,0,PRT
56781,1,41,38,0,PRT
56782,1,41,38,0,PRT
56783,1,48,38,0,PRT
56784,1,41,38,0,PRT
56785,1,72,38,0,PRT
56786,1,7,38,0,ESP
56787,1,41,38,0,PRT
56788,1,41,38,0,PRT
56789,1,41,38,0,PRT
56790,1,240,38,0,ROU
56791,1,41,38,0,PRT
56792,1,41,38,0,PRT
56793,1,41,38,0,PRT
56794,1,41,38,0,PRT
56795,1,4,38,0,AGO
56796,1,41,38,0,PRT
56797,1,72,38,0,PRT
56798,1,52,38,0,GBR
56799,1,77,38,0,BRA
56800,1,113,38,0,GBR
56801,1,148,38,0,PRT
56802,1,52,38,0,GBR
56803,1,224,38,0,SWE
56804,1,135,38,1,PRT
56805,1,62,38,1,CHE
56806,0,268,38,2,FRA
56807,1,120,38,2,CN
56808,1,73,38,0,PRT
56809,1,18,38,0,BRA
56810,1,198,38,0,USA
56811,1,433,38,0,PRT
56812,1,176,38,0,PRT
56813,1,205,38,0,USA
56814,1,10,38,0,CHN
56815,1,4,38,0,PRT
56816,1,13,38,0,PRT
56817,1,73,38,0,PRT
56818,1,73,38,0,PRT
56819,1,73,38,0,PRT
56820,1,30,38,0,ESP
56821,1,317,38,0,PRT
56822,1,317,38,0,PRT
56823,1,317,38,0,PRT
56824,1,317,38,0,PRT
56825,1,6,38,0,GBR
56826,1,70,38,0,PRT
56827,1,70,38,0,PRT
56828,1,433,38,0,PRT
56829,1,433,38,0,PRT
56830,1,433,38,0,PRT
56831,1,433,38,0,PRT
56832,1,317,38,0,PRT
56833,1,317,38,0,PRT
56834,1,317,38,0,PRT
56835,1,18,38,0,FRA
56836,1,317,38,0,PRT
56837,1,433,38,0,PRT
56838,1,433,38,0,PRT
56839,1,19,38,0,FRA
56840,1,15,38,0,PRT
56841,1,70,38,0,PRT
56842,1,317,38,0,PRT
56843,1,433,38,0,PRT
56844,1,433,38,0,PRT
56845,1,317,38,0,PRT
56846,1,317,38,0,PRT
56847,1,317,38,0,PRT
56848,1,317,38,0,PRT
56849,1,317,38,0,PRT
56850,1,317,38,0,PRT
56851,1,433,38,0,PRT
56852,1,433,38,0,PRT
56853,1,433,38,0,PRT
56854,1,433,38,0,PRT
56855,1,433,38,0,PRT
56856,1,433,38,0,PRT
56857,1,317,38,0,PRT
56858,1,317,38,0,PRT
56859,1,317,38,0,PRT
56860,1,433,38,0,PRT
56861,1,433,38,0,PRT
56862,1,317,38,0,PRT
56863,1,317,38,0,PRT
56864,1,317,38,0,PRT
56865,1,317,38,0,PRT
56866,1,39,38,0,BRA
56867,1,317,38,0,PRT
56868,1,317,38,0,PRT
56869,1,317,38,0,PRT
56870,1,317,38,0,PRT
56871,1,433,38,0,PRT
56872,1,433,38,0,PRT
56873,1,433,38,0,PRT
56874,1,6,38,0,GBR
56875,1,9,38,0,FRA
56876,1,15,38,0,ESP
56877,1,22,38,0,ARE
56878,1,433,38,0,PRT
56879,1,317,38,0,PRT
56880,1,317,38,0,PRT
56881,1,317,38,0,PRT
56882,1,317,38,0,PRT
56883,1,70,38,0,PRT
56884,1,317,38,0,PRT
56885,1,317,38,0,PRT
56886,1,317,38,0,PRT
56887,1,317,38,0,PRT
56888,1,433,38,0,PRT
56889,1,433,38,0,PRT
56890,1,433,38,0,PRT
56891,1,22,38,0,ARE
56892,1,433,38,0,PRT
56893,1,433,38,0,PRT
56894,1,433,38,0,PRT
56895,1,317,38,0,PRT
56896,1,317,38,0,PRT
56897,1,317,38,0,PRT
56898,1,317,38,0,PRT
56899,1,433,38,0,PRT
56900,1,433,38,0,PRT
56901,1,317,38,0,PRT
56902,1,317,38,0,PRT
56903,1,317,38,0,PRT
56904,1,66,38,0,CHE
56905,1,70,38,0,PRT
56906,1,433,38,0,PRT
56907,1,317,38,0,PRT
56908,1,317,38,0,PRT
56909,1,317,38,0,PRT
56910,1,26,38,0,MAR
56911,1,317,38,0,PRT
56912,1,317,38,0,PRT
56913,1,317,38,0,PRT
56914,1,317,38,0,PRT
56915,1,317,38,0,PRT
56916,1,317,38,0,PRT
56917,1,433,38,0,PRT
56918,1,433,38,0,PRT
56919,1,185,38,0,GBR
56920,1,17,38,0,TUR
56921,1,45,38,0,IRL
56922,1,176,38,0,ESP
56923,1,113,38,0,CHE
56924,1,23,38,0,IRL
56925,1,176,38,0,ESP
56926,0,258,38,0,FRA
56927,0,258,38,0,FRA
56928,1,76,38,0,ESP
56929,1,144,38,0,NLD
56930,1,192,38,0,PRT
56931,1,36,38,0,SWE
56932,1,82,38,0,GBR
56933,1,85,38,1,ITA
56934,1,161,38,1,IRL
56935,1,44,38,1,CHN
56936,1,23,38,1,MOZ
56937,1,79,38,2,GBR
56938,1,79,38,2,GBR
56939,1,107,38,1,GBR
56940,1,79,38,2,GBR
56941,1,25,38,2,IRN
56942,1,67,38,2,TUR
56943,1,20,38,4,AGO
56944,1,64,38,0,RUS
56945,1,25,38,0,PRT
56946,1,88,38,0,POL
56947,1,68,38,0,FRA
56948,1,64,38,0,RUS
56949,1,64,38,0,RUS
56950,1,64,38,0,RUS
56951,1,75,38,0,CHE
56952,1,68,38,0,FRA
56953,1,64,38,0,RUS
56954,1,64,38,0,RUS
56955,1,2,38,0,USA
56956,1,23,38,0,PRT
56957,1,422,38,0,PRT
56958,1,422,38,0,PRT
56959,0,422,38,0,FRA
56960,0,422,38,0,FRA
56961,1,422,38,0,PRT
56962,1,43,38,0,PRT
56963,1,422,38,0,PRT
56964,1,422,38,0,PRT
56965,1,43,38,0,PRT
56966,1,43,38,0,PRT
56967,1,422,38,0,PRT
56968,1,422,38,0,PRT
56969,1,43,38,0,PRT
56970,1,23,38,0,PRT
56971,1,57,38,0,PRT
56972,1,43,38,0,PRT
56973,0,422,38,0,FRA
56974,1,422,38,0,PRT
56975,0,422,38,0,FRA
56976,1,43,38,0,PRT
56977,1,43,38,0,PRT
56978,1,52,38,0,PRT
56979,0,422,38,0,FRA
56980,1,422,38,0,PRT
56981,1,43,38,0,PRT
56982,0,422,38,0,FRA
56983,1,43,38,0,PRT
56984,1,43,38,0,PRT
56985,1,80,38,0,ITA
56986,1,302,38,1,PRT
56987,1,205,38,1,PRT
56988,1,31,38,1,PRT
56989,1,205,38,1,PRT
56990,1,302,38,1,PRT
56991,1,171,38,1,NLD
56992,1,302,38,1,PRT
56993,1,302,38,1,PRT
56994,1,205,38,1,PRT
56995,1,302,38,1,PRT
56996,1,302,38,1,PRT
56997,1,205,38,1,PRT
56998,1,205,38,1,PRT
56999,1,205,38,1,PRT
57000,1,205,38,1,PRT
57001,1,205,38,1,PRT
57002,1,205,38,1,PRT
57003,1,205,38,1,PRT
57004,1,302,38,1,PRT
57005,1,302,38,1,PRT
57006,1,205,38,1,PRT
57007,1,11,38,1,FRA
57008,1,117,38,1,ITA
57009,1,302,38,1,PRT
57010,1,205,38,1,PRT
57011,1,205,38,1,PRT
57012,1,205,38,1,PRT
57013,1,31,38,1,PRT
57014,1,205,38,1,PRT
57015,1,205,38,1,PRT
57016,1,302,38,1,PRT
57017,1,302,38,1,PRT
57018,1,302,38,1,PRT
57019,1,302,38,1,PRT
57020,1,205,38,1,PRT
57021,1,302,38,1,PRT
57022,1,302,38,1,PRT
57023,1,302,38,1,PRT
57024,1,205,38,1,PRT
57025,1,205,38,1,PRT
57026,1,31,38,1,PRT
57027,1,31,38,1,PRT
57028,1,0,38,1,CHE
57029,1,302,38,1,PRT
57030,1,302,38,1,PRT
57031,1,205,38,1,PRT
57032,1,205,38,1,PRT
57033,1,205,38,1,PRT
57034,1,205,38,1,PRT
57035,1,205,38,1,PRT
57036,1,32,38,2,TZA
57037,1,145,38,2,GBR
57038,1,31,38,2,TZA
57039,1,159,38,2,DEU
57040,1,69,38,0,CHE
57041,1,151,38,0,PRT
57042,1,5,38,0,USA
57043,1,22,38,0,EGY
57044,1,3,38,0,PRT
57045,1,19,38,0,CHE
57046,1,315,38,1,PRT
57047,1,315,38,1,PRT
57048,1,315,38,1,PRT
57049,1,315,38,1,PRT
57050,1,315,38,1,PRT
57051,1,315,38,1,PRT
57052,1,315,38,1,PRT
57053,1,175,38,1,GBR
57054,1,19,38,1,GBR
57055,1,315,38,1,PRT
57056,1,315,38,1,PRT
57057,1,141,38,1,DNK
57058,1,29,38,1,PRT
57059,1,315,38,1,PRT
57060,1,220,38,2,PRT
57061,1,220,38,2,PRT
57062,1,26,38,2,FRA
57063,1,220,38,2,PRT
57064,1,115,38,2,CHN
57065,1,5,38,2,FRA
57066,1,2,38,2,PRT
57067,1,45,39,1,BRA
57068,1,118,39,1,PRT
57069,1,130,39,1,BRA
57070,1,118,39,1,PRT
57071,1,29,39,2,GBR
57072,1,76,39,2,PRT
57073,1,76,39,2,PRT
57074,1,155,39,2,ESP
57075,1,38,39,2,JOR
57076,1,175,39,2,JEY
57077,1,42,39,2,RUS
57078,1,29,39,2,GBR
57079,1,41,39,2,GBR
57080,1,21,39,2,MYS
57081,1,104,39,2,DEU
57082,1,41,39,2,GBR
57083,1,61,39,2,LVA
57084,1,12,39,2,POL
57085,1,4,39,2,PRT
57086,1,6,39,2,BEL
57087,1,18,39,2,PRT
57088,1,20,39,2,PRT
57089,1,20,39,2,PRT
57090,1,31,39,2,PRT
57091,1,230,39,2,BEL
57092,1,230,39,2,BEL
57093,1,48,39,2,CHN
57094,1,20,39,2,RUS
57095,1,30,39,2,PRT
57096,1,73,39,2,PRT
57097,1,19,39,2,PRT
57098,1,19,39,2,FRA
57099,1,15,39,4,AGO
57100,1,19,39,1,PRT
57101,1,19,39,1,PRT
57102,1,21,39,1,GBR
57103,1,27,39,1,PRT
57104,1,19,39,1,PRT
57105,1,19,39,1,PRT
57106,1,27,39,1,PRT
57107,1,19,39,1,PRT
57108,1,27,39,1,PRT
57109,1,13,39,1,PRT
57110,1,107,39,1,AUS
57111,1,280,39,1,PRT
57112,1,280,39,1,PRT
57113,1,280,39,1,PRT
57114,1,42,39,1,CHN
57115,1,280,39,1,PRT
57116,1,280,39,1,PRT
57117,1,280,39,1,PRT
57118,1,280,39,1,PRT
57119,1,280,39,1,PRT
57120,1,280,39,1,PRT
57121,1,280,39,1,PRT
57122,1,280,39,1,PRT
57123,1,280,39,1,PRT
57124,1,280,39,1,PRT
57125,1,280,39,1,PRT
57126,1,280,39,1,PRT
57127,1,280,39,1,PRT
57128,1,280,39,1,PRT
57129,1,280,39,1,PRT
57130,1,280,39,1,PRT
57131,1,159,39,1,PRT
57132,1,206,39,1,PRT
57133,1,280,39,1,PRT
57134,1,280,39,1,PRT
57135,1,280,39,1,PRT
57136,1,280,39,1,PRT
57137,1,280,39,1,PRT
57138,1,280,39,1,PRT
57139,1,280,39,1,PRT
57140,1,280,39,1,PRT
57141,1,280,39,1,PRT
57142,1,280,39,1,PRT
57143,1,280,39,1,PRT
57144,1,280,39,1,PRT
57145,1,280,39,1,PRT
57146,1,280,39,1,PRT
57147,1,280,39,1,PRT
57148,1,280,39,1,PRT
57149,1,280,39,1,PRT
57150,1,280,39,1,PRT
57151,1,280,39,1,PRT
57152,1,49,39,1,ESP
57153,1,163,39,1,NLD
57154,1,21,39,1,ITA
57155,1,73,39,1,MEX
57156,1,73,39,1,MEX
57157,1,12,39,1,PRT
57158,0,267,39,2,BEL
57159,1,213,39,3,BRA
57160,1,164,39,3,NOR
57161,1,141,39,2,GBR
57162,1,141,39,2,GBR
57163,1,7,39,0,PRT
57164,1,7,39,0,ESP
57165,1,0,39,0,PRT
57166,1,7,39,0,PRT
57167,1,7,39,0,ESP
57168,1,7,39,0,ESP
57169,1,71,39,0,PRT
57170,1,55,39,0,GBR
57171,1,55,39,0,GBR
57172,1,46,39,0,PRT
57173,1,55,39,0,GBR
57174,1,40,39,0,PRT
57175,1,55,39,0,GBR
57176,1,125,39,1,GBR
57177,1,123,39,1,GBR
57178,1,174,39,1,GBR
57179,1,120,39,1,GBR
57180,1,123,39,1,GBR
57181,1,200,39,1,GBR
57182,1,106,39,1,GBR
57183,1,125,39,1,GBR
57184,1,123,39,1,GBR
57185,1,123,39,1,GBR
57186,1,142,39,1,GBR
57187,1,124,39,1,GBR
57188,1,123,39,1,GBR
57189,1,121,39,1,GBR
57190,1,200,39,1,GBR
57191,1,123,39,1,GBR
57192,1,142,39,1,GBR
57193,1,123,39,1,GBR
57194,1,123,39,1,GBR
57195,1,13,39,0,PRT
57196,1,55,39,0,GBR
57197,1,1,39,0,PRT
57198,1,55,39,0,GBR
57199,1,27,39,0,CHN
57200,1,117,39,0,IRL
57201,1,232,39,0,IRL
57202,1,255,39,0,USA
57203,1,182,39,0,FIN
57204,1,171,39,2,PRT
57205,1,279,39,2,FRA
57206,1,200,39,2,IRL
57207,1,2,39,0,PRT
57208,1,62,39,0,PRT
57209,1,20,39,0,PRT
57210,1,62,39,0,PRT
57211,1,76,39,0,IRL
57212,1,77,39,0,IRL
57213,1,271,39,0,PRT
57214,1,296,39,0,PRT
57215,1,296,39,0,PRT
57216,1,296,39,0,PRT
57217,1,136,39,1,GBR
57218,1,143,39,1,GBR
57219,1,143,39,1,GBR
57220,1,143,39,1,GBR
57221,1,110,39,1,GBR
57222,1,124,39,2,GBR
57223,1,440,39,0,PRT
57224,1,14,39,0,USA
57225,1,440,39,0,PRT
57226,1,14,39,0,USA
57227,1,440,39,0,PRT
57228,1,440,39,0,PRT
57229,1,440,39,0,PRT
57230,1,440,39,0,PRT
57231,1,440,39,0,PRT
57232,1,440,39,0,PRT
57233,1,440,39,0,PRT
57234,1,440,39,0,PRT
57235,1,440,39,0,PRT
57236,1,440,39,0,PRT
57237,1,440,39,0,PRT
57238,1,440,39,0,PRT
57239,1,440,39,0,PRT
57240,1,440,39,0,PRT
57241,1,440,39,0,PRT
57242,1,440,39,0,PRT
57243,1,440,39,0,PRT
57244,1,440,39,0,PRT
57245,1,440,39,0,PRT
57246,1,440,39,0,PRT
57247,1,0,39,0,PRT
57248,1,14,39,0,USA
57249,1,7,39,0,PRT
57250,1,440,39,0,PRT
57251,1,440,39,0,PRT
57252,1,440,39,0,PRT
57253,1,440,39,0,PRT
57254,1,440,39,0,PRT
57255,1,440,39,0,PRT
57256,1,440,39,0,PRT
57257,1,440,39,0,PRT
57258,1,440,39,0,PRT
57259,1,440,39,0,PRT
57260,1,276,39,0,PRT
57261,1,111,39,0,IRL
57262,1,198,39,0,FRA
57263,1,260,39,0,GBR
57264,1,260,39,0,GBR
57265,1,276,39,0,PRT
57266,1,276,39,0,PRT
57267,1,198,39,0,FRA
57268,1,276,39,0,PRT
57269,1,198,39,0,FRA
57270,1,260,39,0,GBR
57271,1,94,39,0,PRT
57272,1,260,39,0,GBR
57273,1,276,39,0,PRT
57274,1,260,39,0,GBR
57275,1,276,39,0,PRT
57276,1,276,39,0,PRT
57277,1,198,39,0,FRA
57278,1,143,39,1,GBR
57279,1,82,39,1,PRT
57280,1,187,39,1,GBR
57281,1,85,39,1,GBR
57282,1,19,39,1,PRT
57283,1,144,39,1,GBR
57284,1,144,39,1,GBR
57285,1,144,39,1,GBR
57286,1,110,39,1,FRA
57287,1,184,39,2,DNK
57288,1,251,39,2,AGO
57289,1,245,39,2,BEL
57290,1,18,39,0,GAB
57291,1,163,39,0,BRA
57292,1,163,39,0,BRA
57293,0,429,39,0,FRA
57294,0,429,39,0,FRA
57295,0,297,39,0,DEU
57296,0,271,39,0,GBR
57297,0,271,39,0,GBR
57298,0,429,39,0,FRA
57299,0,429,39,0,FRA
57300,1,2,39,0,PRT
57301,1,2,39,0,PRT
57302,1,110,39,0,ESP
57303,1,244,39,0,GBR
57304,1,193,39,0,FRA
57305,0,271,39,0,GBR
57306,1,2,39,0,PRT
57307,0,429,39,0,FRA
57308,0,429,39,0,FRA
57309,1,2,39,0,PRT
57310,1,2,39,0,PRT
57311,1,18,39,0,ESP
57312,0,429,39,0,FRA
57313,0,429,39,0,FRA
57314,1,2,39,0,PRT
57315,1,110,39,0,ESP
57316,0,429,39,0,FRA
57317,0,429,39,0,FRA
57318,0,271,39,0,GBR
57319,0,271,39,0,GBR
57320,1,429,39,0,PRT
57321,0,429,39,0,FRA
57322,0,429,39,0,FRA
57323,0,429,39,0,FRA
57324,0,271,39,0,IRL
57325,1,254,39,0,PRT
57326,0,429,39,0,FRA
57327,1,19,39,1,DEU
57328,1,111,39,1,FRA
57329,0,275,39,1,DEU
57330,1,29,39,1,CHN
57331,1,112,39,1,DEU
57332,1,206,39,2,DEU
57333,1,206,39,2,DEU
57334,1,22,39,0,PRT
57335,1,34,39,1,ITA
57336,1,59,39,1,GBR
57337,1,254,39,1,PRT
57338,1,254,39,1,PRT
57339,1,254,39,1,PRT
57340,1,254,39,1,PRT
57341,1,254,39,1,PRT
57342,1,254,39,1,PRT
57343,1,254,39,1,PRT
57344,1,1,39,0,RUS
57345,1,8,39,1,ESP
57346,1,59,39,1,GBR
57347,1,254,39,1,PRT
57348,1,254,39,1,PRT
57349,1,254,39,1,PRT
57350,1,254,39,1,PRT
57351,1,254,39,1,PRT
57352,1,254,39,1,PRT
57353,1,19,39,0,PRT
57354,1,254,39,1,PRT
57355,1,254,39,1,PRT
57356,1,254,39,1,PRT
57357,1,254,39,1,PRT
57358,1,113,39,1,CZE
57359,1,254,39,1,PRT
57360,1,254,39,1,PRT
57361,1,254,39,1,PRT
57362,1,59,39,1,GBR
57363,1,32,39,1,FRA
57364,1,59,39,1,GBR
57365,1,88,39,2,GBR
57366,1,19,39,2,FRA
57367,1,88,39,2,GBR
57368,1,32,39,2,GBR
57369,1,23,39,2,FRA
57370,1,30,39,2,POL
57371,1,20,39,2,PRT
57372,1,20,39,2,PRT
57373,1,64,39,2,ITA
57374,1,153,39,2,FRA
57375,1,36,39,2,FRA
57376,1,50,39,2,PRT
57377,1,50,39,2,PRT
57378,1,38,39,2,DEU
57379,1,150,39,2,FRA
57380,1,57,39,2,CN
57381,1,21,40,1,NLD
57382,1,9,40,1,PRT
57383,1,39,40,1,PRT
57384,1,19,40,1,GBR
57385,1,27,40,2,CHN
57386,1,38,40,2,PRT
57387,1,12,40,2,USA
57388,1,30,40,2,CHN
57389,1,41,40,2,ARG
57390,1,12,40,2,CHN
57391,1,13,40,2,USA
57392,1,123,40,2,ITA
57393,1,61,40,2,ESP
57394,1,89,40,2,PRT
57395,1,156,40,2,JPN
57396,1,89,40,2,PRT
57397,1,138,40,2,BRA
57398,1,44,40,2,USA
57399,1,60,40,2,COL
57400,1,24,40,2,NLD
57401,1,44,40,2,BEL
57402,1,20,40,2,PRT
57403,1,130,40,3,ESP
57404,1,7,40,3,AGO
57405,1,35,40,1,ESP
57406,1,25,40,1,PRT
57407,1,4,40,1,PRT
57408,1,18,40,1,KOR
57409,1,35,40,1,BEL
57410,1,35,40,1,ESP
57411,1,4,40,1,PRT
57412,1,16,40,1,PRT
57413,1,53,40,1,UKR
57414,1,35,40,1,ESP
57415,1,51,40,1,ISR
57416,1,27,40,1,PRT
57417,1,24,40,1,CHN
57418,1,35,40,1,BRA
57419,1,24,40,1,CHN
57420,1,4,40,1,PRT
57421,1,27,40,1,PRT
57422,1,24,40,1,CHN
57423,1,24,40,1,CHN
57424,1,120,40,1,ITA
57425,1,24,40,1,CHN
57426,1,24,40,1,CHN
57427,1,53,40,1,PRT
57428,1,53,40,1,PRT
57429,1,53,40,1,PRT
57430,1,253,40,1,USA
57431,0,418,40,1,DEU
57432,0,418,40,1,DEU
57433,0,418,40,1,PRT
57434,0,418,40,1,PRT
57435,1,418,40,1,PRT
57436,1,418,40,1,PRT
57437,0,418,40,1,DEU
57438,0,418,40,1,DEU
57439,1,418,40,1,PRT
57440,0,418,40,1,DEU
57441,0,418,40,1,DEU
57442,0,418,40,1,PRT
57443,1,418,40,1,PRT
57444,1,418,40,1,PRT
57445,1,418,40,1,PRT
57446,1,80,40,1,PRT
57447,1,53,40,1,PRT
57448,1,53,40,1,PRT
57449,1,213,40,1,PRT
57450,1,53,40,1,PRT
57451,0,418,40,1,DEU
57452,0,418,40,1,PRT
57453,1,418,40,1,PRT
57454,1,418,40,1,PRT
57455,1,53,40,1,PRT
57456,0,418,40,1,DEU
57457,0,418,40,1,PRT
57458,0,418,40,1,DEU
57459,1,418,40,1,PRT
57460,1,418,40,1,PRT
57461,1,53,40,1,PRT
57462,0,418,40,1,DEU
57463,0,418,40,1,DEU
57464,0,418,40,1,PRT
57465,1,418,40,1,PRT
57466,1,418,40,1,PRT
57467,0,418,40,1,DEU
57468,0,418,40,1,PRT
57469,0,418,40,1,DEU
57470,1,418,40,1,PRT
57471,1,53,40,1,PRT
57472,1,53,40,1,PRT
57473,1,35,40,1,PRT
57474,1,51,40,1,ISR
57475,1,4,40,1,PRT
57476,1,38,40,1,CHN
57477,0,418,40,1,DEU
57478,0,418,40,1,PRT
57479,1,418,40,1,PRT
57480,1,418,40,1,PRT
57481,1,418,40,1,PRT
57482,1,418,40,1,PRT
57483,1,53,40,1,PRT
57484,0,418,40,1,PRT
57485,0,418,40,1,PRT
57486,0,418,40,1,DEU
57487,1,418,40,1,PRT
57488,1,418,40,1,PRT
57489,0,418,40,1,DEU
57490,1,53,40,1,PRT
57491,1,38,40,1,ESP
57492,0,418,40,1,DEU
57493,1,53,40,1,PRT
57494,1,53,40,1,PRT
57495,1,80,40,1,PRT
57496,0,418,40,1,DEU
57497,0,418,40,1,DEU
57498,1,418,40,1,PRT
57499,1,418,40,1,PRT
57500,0,418,40,1,PRT
57501,0,418,40,1,PRT
57502,0,418,40,1,PRT
57503,1,418,40,1,PRT
57504,1,418,40,1,PRT
57505,1,53,40,1,PRT
57506,1,53,40,1,PRT
57507,1,53,40,1,PRT
57508,1,96,40,1,FRA
57509,1,53,40,1,PRT
57510,1,253,40,1,USA
57511,0,418,40,1,DEU
57512,1,53,40,1,PRT
57513,0,418,40,1,DEU
57514,0,418,40,1,DEU
57515,1,418,40,1,PRT
57516,1,418,40,1,PRT
57517,1,53,40,1,PRT
57518,1,250,40,1,PRT
57519,1,250,40,1,PRT
57520,1,250,40,1,PRT
57521,1,250,40,1,PRT
57522,1,250,40,1,PRT
57523,1,250,40,1,PRT
57524,1,23,40,1,ESP
57525,1,22,40,1,FRA
57526,1,22,40,1,PRT
57527,1,250,40,1,PRT
57528,1,250,40,1,PRT
57529,1,14,40,1,ESP
57530,1,250,40,1,PRT
57531,1,250,40,1,PRT
57532,1,20,40,1,PRT
57533,1,190,40,1,DEU
57534,1,250,40,1,PRT
57535,1,250,40,1,PRT
57536,1,250,40,1,PRT
57537,1,250,40,1,PRT
57538,1,22,40,1,GBR
57539,1,250,40,1,PRT
57540,1,250,40,1,PRT
57541,1,250,40,1,PRT
57542,1,250,40,1,PRT
57543,1,22,40,1,GBR
57544,1,250,40,1,PRT
57545,1,250,40,1,PRT
57546,1,14,40,3,AGO
57547,1,20,40,3,AGO
57548,1,102,40,0,PRT
57549,1,4,40,0,PRT
57550,1,16,40,0,VEN
57551,1,40,40,0,CHN
57552,1,74,40,0,BRA
57553,1,32,40,0,DEU
57554,1,40,40,0,CHN
57555,0,274,40,0,USA
57556,1,44,40,0,EGY
